num_orders,rolling_mean
97,85.16666666666667
78,79.5
53,71.08333333333333
52,68.0
79,61.75
62,58.166666666666664
123,62.75
70,66.75
50,69.41666666666667
80,73.5
56,71.91666666666667
68,72.33333333333333
56,68.91666666666667
67,68.0
85,70.66666666666667
52,70.66666666666667
104,72.75
83,74.5
33,67.0
25,63.25
7,59.666666666666664
35,55.916666666666664
77,57.666666666666664
49,56.083333333333336
37,54.5
31,51.5
31,47.0
71,48.583333333333336
44,43.583333333333336
102,45.166666666666664
119,52.333333333333336
48,54.25
30,56.166666666666664
68,58.916666666666664
74,58.666666666666664
82,61.416666666666664
58,63.166666666666664
67,66.16666666666667
121,73.66666666666667
62,72.91666666666667
78,75.75
123,77.5
35,70.5
23,68.41666666666667
16,67.25
16,62.916666666666664
55,61.333333333333336
66,60.0
43,58.75
36,56.166666666666664
44,49.75
47,48.5
52,46.333333333333336
106,44.916666666666664
107,50.916666666666664
70,54.833333333333336
39,56.75
50,59.583333333333336
108,64.0
72,64.5
66,66.41666666666667
90,70.91666666666667
107,76.16666666666667
74,78.41666666666667
118,83.91666666666667
167,89.0
54,84.58333333333333
39,82.0
18,80.25
38,79.25
61,75.33333333333333
54,73.83333333333333
130,79.16666666666667
73,77.75
52,73.16666666666667
52,71.33333333333333
90,69.0
67,60.666666666666664
109,65.25
57,66.75
81,72.0
45,72.58333333333333
75,73.75
60,74.25
53,67.83333333333333
71,67.66666666666667
107,72.25
76,74.25
93,74.5
69,74.66666666666667
24,67.58333333333333
27,65.08333333333333
52,62.666666666666664
14,60.083333333333336
60,58.833333333333336
66,59.333333333333336
83,61.833333333333336
84,62.916666666666664
48,58.0
60,56.666666666666664
55,53.5
84,54.75
92,60.416666666666664
88,65.5
58,66.0
73,70.91666666666667
76,72.25
94,74.58333333333333
95,75.58333333333333
119,78.5
145,86.58333333333333
66,87.08333333333333
163,96.08333333333333
110,98.25
41,94.0
40,90.0
13,86.25
17,81.58333333333333
58,80.08333333333333
59,77.16666666666667
49,73.33333333333333
71,69.33333333333333
37,60.333333333333336
59,59.75
77,52.583333333333336
113,52.833333333333336
88,56.75
69,59.166666666666664
42,61.583333333333336
75,66.41666666666667
73,67.66666666666667
57,67.5
58,68.25
71,68.25
95,73.08333333333333
59,73.08333333333333
71,72.58333333333333
155,76.08333333333333
61,73.83333333333333
24,70.08333333333333
23,68.5
13,63.333333333333336
84,64.25
43,63.083333333333336
57,63.0
56,61.75
53,58.25
48,57.333333333333336
71,57.333333333333336
54,48.916666666666664
128,54.5
117,62.25
48,64.33333333333333
70,69.08333333333333
94,69.91666666666667
101,74.75
88,77.33333333333333
130,83.5
158,92.25
106,97.08333333333333
164,104.83333333333333
129,111.08333333333333
58,105.25
30,98.0
13,95.08333333333333
42,92.75
66,90.41666666666667
70,87.83333333333333
123,90.75
92,87.58333333333333
58,79.25
81,77.16666666666667
62,68.66666666666667
93,65.66666666666667
116,70.5
119,77.91666666666667
52,81.16666666666667
98,85.83333333333333
72,86.33333333333333
81,87.25
106,85.83333333333333
81,84.91666666666667
97,88.16666666666667
80,88.08333333333333
81,89.66666666666667
93,89.66666666666667
45,83.75
59,78.75
24,76.41666666666667
23,70.16666666666667
72,70.16666666666667
80,70.08333333333333
50,65.41666666666667
71,64.58333333333333
41,59.916666666666664
82,60.083333333333336
68,59.0
66,56.75
130,63.833333333333336
53,63.333333333333336
38,64.5
72,68.58333333333333
65,68.0
71,67.25
67,68.66666666666667
123,73.0
91,77.16666666666667
57,75.08333333333333
104,78.08333333333333
92,80.25
88,76.75
14,73.5
20,72.0
33,68.75
62,68.5
77,69.0
76,69.75
83,66.41666666666667
43,62.416666666666664
73,63.75
65,60.5
64,58.166666666666664
86,58.0
66,62.333333333333336
48,64.66666666666667
86,69.08333333333333
63,69.16666666666667
64,68.08333333333333
89,69.16666666666667
119,72.16666666666667
156,81.58333333333333
80,82.16666666666667
139,88.33333333333333
100,91.33333333333333
119,94.08333333333333
37,91.66666666666667
2,87.83333333333333
27,82.91666666666667
61,82.75
91,85.0
92,85.25
92,83.0
62,75.16666666666667
63,73.75
94,70.0
71,67.58333333333333
115,67.25
79,70.75
41,74.0
73,77.83333333333333
77,79.16666666666667
83,78.5
91,78.41666666666667
108,79.75
98,82.75
95,85.41666666666667
113,87.0
92,88.75
71,85.08333333333333
18,80.0
17,78.0
18,73.41666666666667
84,74.0
80,73.75
102,74.66666666666667
102,74.16666666666667
49,70.08333333333333
85,69.25
87,67.08333333333333
55,64.0
120,68.08333333333333
84,73.58333333333333
60,77.16666666666667
55,80.25
89,80.66666666666667
103,82.58333333333333
193,90.16666666666667
197,98.08333333333333
234,113.5
103,115.0
119,117.66666666666667
108,122.08333333333333
89,119.5
24,114.5
15,110.75
18,107.66666666666667
84,107.25
77,105.08333333333333
48,93.0
94,84.41666666666667
47,68.83333333333333
86,67.41666666666667
75,63.75
78,61.25
107,62.75
39,64.0
46,66.58333333333333
77,71.5
79,71.08333333333333
69,70.41666666666667
100,74.75
66,72.41666666666667
112,77.83333333333333
71,76.58333333333333
78,76.83333333333333
121,80.41666666666667
48,75.5
25,74.33333333333333
7,71.08333333333333
14,65.83333333333333
60,64.25
58,63.333333333333336
59,59.916666666666664
51,58.666666666666664
45,53.083333333333336
48,51.166666666666664
61,49.75
65,45.083333333333336
107,50.0
71,53.833333333333336
57,58.0
69,62.583333333333336
74,63.75
72,64.91666666666667
135,71.25
126,77.5
157,86.83333333333333
85,89.91666666666667
143,96.75
166,105.16666666666667
70,102.08333333333333
38,99.33333333333333
29,97.0
42,94.75
62,93.75
63,93.0
103,90.33333333333333
84,86.83333333333333
42,77.25
69,75.91666666666667
69,69.75
68,61.583333333333336
122,65.91666666666667
66,68.25
62,71.0
90,75.0
59,74.75
93,77.25
65,74.08333333333333
83,74.0
90,78.0
63,77.5
105,80.5
64,80.16666666666667
60,75.0
16,70.83333333333333
31,68.25
47,64.66666666666667
74,65.91666666666667
55,62.75
95,65.25
77,64.75
55,61.833333333333336
66,62.083333333333336
62,58.5
60,58.166666666666664
124,63.5
64,67.5
44,68.58333333333333
76,71.0
77,71.25
77,73.08333333333333
95,73.08333333333333
107,75.58333333333333
102,79.5
120,84.0
139,90.41666666666667
79,92.0
77,88.08333333333333
13,83.83333333333333
4,80.5
21,75.91666666666667
64,74.83333333333333
80,75.08333333333333
110,76.33333333333333
103,76.0
39,70.75
44,64.41666666666667
111,62.083333333333336
116,65.16666666666667
121,68.83333333333333
55,72.33333333333333
46,75.83333333333333
81,80.83333333333333
83,82.41666666666667
123,86.0
118,86.66666666666667
144,90.08333333333333
125,97.25
98,101.75
146,104.66666666666667
128,105.66666666666667
96,103.58333333333333
30,101.5
8,98.33333333333333
28,93.91666666666667
76,93.33333333333333
92,90.75
67,86.5
111,83.75
55,77.91666666666667
72,75.75
95,71.5
75,67.08333333333333
164,72.75
91,77.83333333333333
46,81.0
90,86.16666666666667
143,91.75
149,96.5
105,99.66666666666667
107,99.33333333333333
117,104.5
80,105.16666666666667
171,111.5
96,113.25
56,104.25
28,99.0
6,95.66666666666667
34,91.0
90,86.58333333333333
119,84.08333333333333
149,87.75
74,85.0
56,79.91666666666667
76,79.58333333333333
73,71.41666666666667
56,68.08333333333333
121,73.5
80,77.83333333333333
72,83.33333333333333
129,91.25
148,96.08333333333333
146,98.33333333333333
176,100.58333333333333
152,107.08333333333333
166,116.25
158,123.08333333333333
174,131.5
136,138.16666666666666
101,136.5
34,132.66666666666666
7,127.25
35,119.41666666666667
84,114.08333333333333
89,109.33333333333333
80,101.33333333333333
77,95.08333333333333
32,83.91666666666667
80,77.41666666666667
94,70.75
99,67.66666666666667
101,67.66666666666667
55,69.41666666666667
52,73.16666666666667
75,76.5
85,76.58333333333333
94,77.0
75,76.58333333333333
76,76.5
123,84.08333333333333
73,83.5
106,84.5
68,81.91666666666667
85,80.58333333333333
51,80.25
6,76.41666666666667
12,71.16666666666667
57,68.83333333333333
68,66.66666666666667
77,66.83333333333333
42,64.0
40,57.083333333333336
62,56.166666666666664
88,54.666666666666664
81,55.75
100,57.0
63,58.0
37,60.583333333333336
84,66.58333333333333
78,68.33333333333333
77,69.08333333333333
111,71.91666666666667
113,77.83333333333333
157,87.58333333333333
78,88.91666666666667
186,97.08333333333333
155,103.25
107,103.83333333333333
28,100.91666666666667
9,98.58333333333333
27,93.83333333333333
70,93.16666666666667
96,94.75
107,94.41666666666667
121,95.08333333333333
65,87.41666666666667
68,86.58333333333333
89,78.5
97,73.66666666666667
97,72.83333333333333
96,78.5
40,81.08333333333333
87,86.08333333333333
67,85.83333333333333
90,85.33333333333333
84,83.41666666666667
61,78.41666666666667
78,79.5
74,80.0
80,79.25
61,76.25
40,71.5
32,66.16666666666667
4,63.166666666666664
26,58.083333333333336
61,57.583333333333336
74,56.25
70,55.083333333333336
51,54.25
95,55.666666666666664
69,55.25
43,52.166666666666664
74,53.25
107,58.833333333333336
70,62.0
67,67.25
57,69.83333333333333
54,69.25
77,69.5
61,68.75
115,74.08333333333333
93,73.91666666666667
65,73.58333333333333
91,77.58333333333333
44,75.08333333333333
45,69.91666666666667
56,68.75
13,64.25
8,60.166666666666664
63,60.916666666666664
81,61.25
77,62.583333333333336
73,59.083333333333336
82,58.166666666666664
89,60.166666666666664
56,57.25
59,58.5
106,63.583333333333336
88,66.25
53,69.58333333333333
102,77.41666666666667
98,80.33333333333333
115,83.16666666666667
79,83.33333333333333
85,84.33333333333333
137,88.91666666666667
61,86.58333333333333
101,90.33333333333333
92,93.08333333333333
142,96.08333333333333
48,92.75
6,88.83333333333333
17,81.75
71,79.5
91,77.5
73,77.0
88,77.25
65,71.25
70,72.0
77,70.0
71,68.25
101,64.83333333333333
80,67.5
36,70.0
62,73.75
75,74.08333333333333
107,75.41666666666667
93,77.08333333333333
129,80.5
118,84.91666666666667
77,85.5
111,88.33333333333333
132,93.41666666666667
65,90.41666666666667
50,87.91666666666667
22,86.75
27,83.83333333333333
115,87.16666666666667
92,85.91666666666667
93,85.91666666666667
124,85.5
69,81.41666666666667
85,82.08333333333333
48,76.83333333333333
46,69.66666666666667
72,70.25
103,74.66666666666667
60,77.83333333333333
44,79.25
73,75.75
106,76.91666666666667
124,79.5
100,77.5
186,87.25
87,87.41666666666667
126,93.91666666666667
85,97.16666666666667
95,99.08333333333333
44,94.16666666666667
25,91.25
26,89.75
58,88.5
78,86.16666666666667
85,82.91666666666667
59,79.5
52,68.33333333333333
53,65.5
69,60.75
66,59.166666666666664
97,59.333333333333336
48,59.666666666666664
43,61.166666666666664
47,62.916666666666664
56,62.75
78,62.75
78,62.166666666666664
84,64.25
107,68.83333333333333
61,69.5
55,68.33333333333333
97,70.91666666666667
70,68.66666666666667
27,66.91666666666667
14,64.5
24,62.583333333333336
52,62.25
57,60.5
53,58.416666666666664
44,55.083333333333336
87,53.416666666666664
77,54.75
68,55.833333333333336
70,53.583333333333336
90,55.25
65,58.416666666666664
45,61.0
64,64.33333333333333
52,64.33333333333333
76,65.91666666666667
90,69.0
124,75.66666666666667
176,83.08333333333333
69,82.41666666666667
133,87.83333333333333
115,91.58333333333333
85,91.16666666666667
39,89.0
18,86.75
20,83.08333333333333
57,83.5
112,86.5
88,86.33333333333333
103,84.58333333333333
71,75.83333333333333
69,75.83333333333333
86,71.91666666666667
52,66.66666666666667
84,66.58333333333333
88,70.66666666666667
47,73.08333333333333
36,74.41666666666667
80,76.33333333333333
75,73.25
92,73.58333333333333
73,71.08333333333333
89,72.58333333333333
47,70.75
81,70.33333333333333
49,70.08333333333333
43,66.66666666666667
76,65.66666666666667
24,63.75
6,61.25
58,59.416666666666664
66,58.666666666666664
91,58.583333333333336
57,57.25
59,54.75
33,53.583333333333336
55,51.416666666666664
69,53.083333333333336
113,58.916666666666664
78,59.083333333333336
60,62.083333333333336
33,64.33333333333333
66,65.0
81,66.25
57,63.416666666666664
102,67.16666666666667
123,72.5
54,74.25
90,77.16666666666667
82,78.25
55,73.41666666666667
24,68.91666666666667
12,64.91666666666667
47,66.08333333333333
83,67.5
83,67.66666666666667
82,69.75
73,67.33333333333333
72,63.083333333333336
65,64.0
67,62.083333333333336
65,60.666666666666664
99,64.33333333333333
66,67.83333333333333
50,71.0
84,74.08333333333333
99,75.41666666666667
89,75.91666666666667
75,75.33333333333333
48,73.25
156,80.25
100,83.16666666666667
101,86.0
102,89.08333333333333
83,87.75
34,85.08333333333333
15,82.16666666666667
34,78.0
78,76.25
104,77.5
87,78.5
82,81.33333333333333
61,73.41666666666667
52,69.41666666666667
62,66.16666666666667
61,62.75
101,64.25
113,70.83333333333333
58,74.41666666666667
48,75.58333333333333
61,74.16666666666667
86,72.66666666666667
94,73.25
107,75.33333333333333
159,83.5
69,84.91666666666667
142,91.58333333333333
110,95.66666666666667
83,94.16666666666667
36,87.75
12,83.91666666666667
16,81.25
76,82.5
116,85.0
124,87.5
117,88.33333333333333
72,81.08333333333333
78,81.83333333333333
85,77.08333333333333
80,74.58333333333333
121,77.75
82,81.58333333333333
76,86.91666666666667
67,91.16666666666667
85,91.91666666666667
114,91.75
106,90.25
53,84.91666666666667
147,91.16666666666667
118,94.5
138,98.91666666666667
73,98.33333333333333
92,95.91666666666667
64,94.41666666666667
20,89.75
32,86.83333333333333
103,88.33333333333333
89,86.25
65,82.83333333333333
74,84.58333333333333
91,79.91666666666667
86,77.25
90,73.25
97,75.25
86,74.75
98,77.58333333333333
63,81.16666666666667
98,86.66666666666667
119,88.0
88,87.91666666666667
110,91.66666666666667
114,95.0
194,103.58333333333333
83,103.33333333333333
101,104.25
106,105.0
88,105.16666666666667
82,103.83333333333333
15,99.83333333333333
51,95.91666666666667
74,92.16666666666667
80,91.5
74,88.5
60,84.0
108,76.83333333333333
75,76.16666666666667
91,75.33333333333333
114,76.0
97,76.75
95,77.83333333333333
35,79.5
51,79.5
50,77.5
84,77.83333333333333
66,77.16666666666667
104,80.83333333333333
152,84.5
124,88.58333333333333
113,90.41666666666667
116,90.58333333333333
101,90.91666666666667
68,88.66666666666667
46,89.58333333333333
17,86.75
58,87.41666666666667
72,86.41666666666667
78,87.41666666666667
71,84.66666666666667
60,77.0
68,72.33333333333333
56,67.58333333333333
69,63.666666666666664
79,61.833333333333336
79,62.75
51,63.166666666666664
62,66.91666666666667
60,67.08333333333333
105,69.83333333333333
90,70.83333333333333
87,72.16666666666667
142,79.0
109,82.41666666666667
111,87.0
75,87.5
83,87.83333333333333
55,85.83333333333333
21,83.33333333333333
31,80.75
76,82.08333333333333
52,77.66666666666667
83,77.08333333333333
59,74.75
51,67.16666666666667
73,64.16666666666667
89,62.333333333333336
69,61.833333333333336
129,65.66666666666667
104,69.75
80,74.66666666666667
79,78.66666666666667
112,81.66666666666667
120,87.33333333333333
86,87.58333333333333
183,97.91666666666667
188,109.33333333333333
97,111.33333333333333
229,123.0
103,125.83333333333333
130,125.91666666666667
34,120.08333333333333
57,118.16666666666667
48,115.58333333333333
86,113.41666666666667
112,112.75
76,111.91666666666667
66,102.16666666666667
87,93.75
84,92.66666666666667
80,80.25
83,78.58333333333333
118,77.58333333333333
72,80.75
57,80.75
105,85.5
96,86.33333333333333
104,85.66666666666667
70,85.16666666666667
69,85.41666666666667
162,91.66666666666667
58,89.5
148,95.16666666666667
115,97.83333333333333
117,97.75
36,94.75
19,91.58333333333333
31,85.41666666666667
66,82.91666666666667
84,81.25
94,83.25
63,82.75
101,77.66666666666667
66,78.33333333333333
55,70.58333333333333
78,67.5
107,66.66666666666667
124,74.0
42,75.91666666666667
43,76.91666666666667
109,80.5
99,81.75
79,80.5
119,85.16666666666667
124,87.08333333333333
89,89.0
120,94.41666666666667
89,95.33333333333333
103,95.0
79,91.25
26,89.91666666666667
27,88.58333333333333
69,85.25
74,83.16666666666667
122,86.75
81,83.58333333333333
64,78.58333333333333
103,79.75
94,77.58333333333333
90,77.66666666666667
113,78.5
111,81.16666666666667
81,85.75
106,92.33333333333333
110,95.75
101,98.0
110,97.0
91,97.83333333333333
104,101.16666666666667
106,101.41666666666667
173,108.0
115,110.08333333333333
100,109.0
76,106.08333333333333
21,101.08333333333333
37,95.33333333333333
73,92.25
89,91.25
59,87.0
79,86.0
32,80.0
66,76.66666666666667
92,69.91666666666667
93,68.08333333333333
143,71.66666666666667
73,71.41666666666667
83,76.58333333333333
70,79.33333333333333
50,77.41666666666667
81,76.75
74,78.0
103,80.0
131,88.25
92,90.41666666666667
83,89.66666666666667
97,90.0
100,86.41666666666667
67,85.91666666666667
18,80.5
48,78.66666666666667
73,80.58333333333333
62,79.0
79,79.41666666666667
54,75.33333333333333
88,71.75
50,68.25
91,68.91666666666667
91,68.41666666666667
156,73.08333333333333
124,77.83333333333333
37,79.41666666666667
78,81.91666666666667
71,81.75
83,83.5
67,82.5
102,86.5
182,94.33333333333333
118,100.0
101,100.83333333333333
144,105.25
102,100.75
74,96.58333333333333
25,95.58333333333333
44,92.75
85,93.91666666666667
104,95.66666666666667
114,99.58333333333333
90,98.58333333333333
70,89.25
86,86.58333333333333
81,84.91666666666667
117,82.66666666666667
95,82.08333333333333
75,82.16666666666667
85,87.16666666666667
82,90.33333333333333
75,89.5
100,89.16666666666667
85,86.75
119,89.16666666666667
93,91.08333333333333
61,89.0
90,89.75
102,88.5
97,88.66666666666667
32,85.08333333333333
11,78.91666666666667
23,74.0
87,75.0
103,75.25
69,73.91666666666667
61,69.08333333333333
51,65.58333333333333
67,66.08333333333333
72,64.58333333333333
70,61.916666666666664
111,63.083333333333336
125,70.83333333333333
82,76.75
47,78.75
57,76.25
88,75.0
64,74.58333333333333
86,76.66666666666667
126,82.91666666666667
95,85.25
137,90.66666666666667
93,92.58333333333333
115,92.91666666666667
52,86.83333333333333
95,87.91666666666667
24,86.0
79,87.83333333333333
64,85.83333333333333
90,88.0
58,85.66666666666667
43,78.75
96,78.83333333333333
73,73.5
53,70.16666666666667
107,69.5
103,73.75
70,71.66666666666667
106,78.5
84,78.91666666666667
97,81.66666666666667
76,80.5
107,84.58333333333333
134,92.16666666666667
118,94.0
97,96.0
124,101.91666666666667
110,102.16666666666667
40,96.91666666666667
19,92.66666666666667
35,86.75
92,87.41666666666667
57,84.08333333333333
78,84.25
78,81.83333333333333
82,77.5
50,71.83333333333333
32,66.41666666666667
55,60.666666666666664
92,59.166666666666664
100,64.16666666666667
81,69.33333333333333
40,69.75
66,67.58333333333333
92,70.5
78,70.5
73,70.08333333333333
185,78.66666666666667
95,82.41666666666667
102,88.25
74,89.83333333333333
122,92.33333333333333
38,87.16666666666667
24,82.41666666666667
34,81.91666666666667
73,82.5
114,84.33333333333333
127,88.41666666666667
69,88.08333333333333
57,77.41666666666667
96,77.5
89,76.41666666666667
75,76.5
103,74.91666666666667
107,80.66666666666667
69,84.41666666666667
82,88.41666666666667
110,91.5
99,90.25
147,91.91666666666667
109,95.25
172,104.83333333333333
118,106.66666666666667
155,112.16666666666667
126,116.41666666666667
93,115.58333333333333
60,111.66666666666667
40,109.25
29,104.83333333333333
74,101.83333333333333
118,103.41666666666667
132,102.16666666666667
64,98.41666666666667
67,89.66666666666667
69,85.58333333333333
65,78.08333333333333
95,75.5
140,79.41666666666667
88,81.75
44,82.08333333333333
81,86.41666666666667
66,85.75
59,80.83333333333333
90,77.33333333333333
111,81.25
127,86.25
64,85.83333333333333
59,85.33333333333333
86,84.58333333333333
164,86.58333333333333
93,87.0
29,85.75
22,80.83333333333333
64,80.66666666666667
94,83.58333333333333
60,81.08333333333333
51,76.08333333333333
74,71.66666666666667
42,69.83333333333333
107,73.83333333333333
122,76.83333333333333
154,76.0
103,76.83333333333333
51,78.66666666666667
96,84.83333333333333
84,86.5
105,87.41666666666667
124,92.75
100,96.83333333333333
154,103.5
119,109.91666666666667
82,107.83333333333333
116,107.33333333333333
115,104.08333333333333
92,103.16666666666667
50,103.08333333333333
36,98.08333333333333
96,99.08333333333333
101,98.75
100,96.75
99,96.66666666666667
56,88.5
93,86.33333333333333
85,86.58333333333333
104,85.58333333333333
106,84.83333333333333
97,85.25
61,86.16666666666667
63,88.41666666666667
47,84.33333333333333
71,81.83333333333333
89,80.91666666666667
121,82.75
104,86.75
99,87.25
95,88.08333333333333
93,87.16666666666667
89,85.75
17,79.08333333333333
39,77.25
41,75.41666666666667
62,76.66666666666667
83,77.66666666666667
93,78.0
65,73.33333333333333
66,70.16666666666667
57,66.66666666666667
73,64.83333333333333
102,65.58333333333333
117,67.91666666666667
104,75.16666666666667
83,78.83333333333333
82,82.25
73,83.16666666666667
79,82.83333333333333
100,83.41666666666667
116,87.66666666666667
134,93.33333333333333
89,96.0
124,100.25
128,102.41666666666667
121,102.75
69,99.83333333333333
35,95.83333333333333
31,91.58333333333333
102,94.0
92,95.08333333333333
97,94.83333333333333
99,93.41666666666667
89,89.66666666666667
96,90.25
75,86.16666666666667
59,80.41666666666667
158,83.5
103,86.33333333333333
65,88.83333333333333
126,96.75
91,95.83333333333333
96,96.16666666666667
97,96.16666666666667
106,96.75
162,102.83333333333333
84,101.83333333333333
155,108.5
109,112.66666666666667
108,108.5
56,104.58333333333333
42,102.66666666666667
31,94.75
66,92.66666666666667
59,89.58333333333333
71,87.41666666666667
91,86.16666666666667
104,81.33333333333333
49,78.41666666666667
58,70.33333333333333
70,67.08333333333333
135,69.33333333333333
103,73.25
51,74.0
65,76.83333333333333
98,79.5
136,85.91666666666667
73,86.08333333333333
107,87.41666666666667
161,92.16666666666667
87,95.33333333333333
100,98.83333333333333
91,100.58333333333333
95,97.25
40,92.0
36,90.75
28,87.66666666666667
59,84.41666666666667
124,83.41666666666667
106,86.16666666666667
84,84.25
77,77.25
106,78.83333333333333
78,77.0
64,74.75
134,78.0
115,84.25
96,89.25
86,94.08333333333333
85,96.25
76,92.25
167,97.33333333333333
103,98.91666666666667
148,104.83333333333333
156,109.0
151,115.08333333333333
142,121.58333333333333
146,122.58333333333333
39,116.25
22,110.08333333333333
24,104.91666666666667
103,106.41666666666667
111,109.33333333333333
70,101.25
65,98.08333333333333
57,90.5
58,82.33333333333333
87,77.0
89,72.58333333333333
129,71.16666666666667
98,76.08333333333333
47,78.16666666666667
114,85.66666666666667
79,83.66666666666667
99,82.66666666666667
70,82.66666666666667
134,88.41666666666667
104,92.33333333333333
84,94.5
100,95.58333333333333
89,95.58333333333333
108,93.83333333333333
59,90.58333333333333
38,89.83333333333333
35,83.25
76,83.0
72,80.75
83,81.83333333333333
49,74.75
111,75.33333333333333
87,75.58333333333333
95,75.16666666666667
89,75.16666666666667
161,79.58333333333333
120,84.66666666666667
50,85.66666666666667
87,90.0
89,91.08333333333333
93,92.83333333333333
103,94.5
108,99.41666666666667
188,105.83333333333333
147,110.83333333333333
126,113.41666666666667
148,118.33333333333333
151,117.5
37,110.58333333333333
33,109.16666666666667
31,104.5
104,105.75
84,105.0
133,107.5
66,104.0
81,95.08333333333333
108,91.83333333333333
79,87.91666666666667
115,85.16666666666667
85,79.66666666666667
103,85.16666666666667
54,86.91666666666667
96,92.33333333333333
89,91.08333333333333
83,91.0
71,85.83333333333333
121,90.41666666666667
149,96.08333333333333
121,97.16666666666667
103,99.16666666666667
104,98.25
63,96.41666666666667
40,91.16666666666667
34,89.5
65,86.91666666666667
50,83.66666666666667
61,81.83333333333333
91,83.5
93,81.16666666666667
81,75.5
58,70.25
79,68.25
95,67.5
130,73.08333333333333
108,78.75
78,82.41666666666667
95,84.91666666666667
61,85.83333333333333
90,88.25
65,86.08333333333333
145,90.41666666666667
142,95.5
101,99.08333333333333
109,101.58333333333333
94,101.5
104,99.33333333333333
54,94.83333333333333
30,90.83333333333333
31,85.5
104,89.08333333333333
96,89.58333333333333
83,91.08333333333333
80,85.66666666666667
85,80.91666666666667
80,79.16666666666667
74,76.25
72,74.41666666666667
148,78.08333333333333
107,82.5
53,84.41666666666667
107,90.75
90,89.58333333333333
96,89.58333333333333
103,91.25
110,93.75
157,99.75
94,100.91666666666667
116,104.41666666666667
129,109.16666666666667
89,104.25
62,100.5
11,97.0
31,90.66666666666667
69,88.91666666666667
108,89.91666666666667
91,88.91666666666667
110,88.91666666666667
102,84.33333333333333
70,82.33333333333333
69,78.41666666666667
89,75.08333333333333
129,78.41666666666667
114,82.75
54,86.33333333333333
77,90.16666666666667
64,89.75
114,90.25
76,89.0
127,90.41666666666667
166,95.75
59,94.83333333333333
146,101.25
57,98.58333333333333
75,94.08333333333333
82,91.41666666666667
89,94.33333333333333
27,90.16666666666667
94,92.66666666666667
70,89.0
123,92.91666666666667
90,89.83333333333333
90,83.5
137,90.0
87,85.08333333333333
73,86.41666666666667
130,91.0
110,93.33333333333333
122,96.08333333333333
74,100.0
100,100.5
95,102.58333333333333
127,102.91666666666667
107,104.33333333333333
190,112.66666666666667
127,111.83333333333333
154,117.41666666666667
114,120.83333333333333
147,122.25
48,117.08333333333333
24,108.91666666666667
27,105.0
83,103.58333333333333
128,106.33333333333333
85,102.83333333333333
81,100.66666666666667
61,89.91666666666667
62,84.5
110,80.83333333333333
114,80.83333333333333
114,78.08333333333333
60,79.08333333333333
52,81.41666666666667
82,86.0
76,85.41666666666667
72,80.75
91,81.25
119,84.41666666666667
99,87.58333333333333
94,90.25
109,90.16666666666667
192,96.66666666666667
82,94.0
73,95.08333333333333
44,94.41666666666667
36,90.58333333333333
80,90.91666666666667
77,91.33333333333333
84,90.75
40,84.16666666666667
94,83.75
64,81.25
123,82.41666666666667
130,77.25
110,79.58333333333333
108,82.5
82,85.66666666666667
64,88.0
55,85.91666666666667
105,88.25
72,87.25
105,92.66666666666667
129,95.58333333333333
128,100.91666666666667
142,102.5
118,101.5
110,101.5
61,97.58333333333333
13,91.83333333333333
38,89.66666666666667
92,92.75
95,91.91666666666667
122,96.08333333333333
73,93.41666666666667
101,91.08333333333333
115,90.0
78,84.66666666666667
122,85.0
93,83.58333333333333
98,86.66666666666667
78,92.08333333333333
76,95.25
59,92.5
78,91.08333333333333
82,87.75
125,92.08333333333333
127,94.25
107,93.58333333333333
120,97.08333333333333
104,95.58333333333333
113,97.25
56,93.75
37,90.33333333333333
53,88.41666666666667
68,89.16666666666667
132,93.66666666666667
103,95.41666666666667
98,93.16666666666667
72,88.58333333333333
77,86.08333333333333
97,84.16666666666667
80,82.16666666666667
120,82.75
108,87.08333333333333
74,90.16666666666667
89,93.16666666666667
64,92.83333333333333
115,91.41666666666667
137,94.25
94,93.91666666666667
172,102.25
84,102.83333333333333
152,107.41666666666667
117,110.5
153,113.25
77,110.66666666666667
81,111.25
28,106.16666666666667
76,107.16666666666667
104,106.25
101,103.25
95,103.33333333333333
59,93.91666666666667
126,97.41666666666667
102,93.25
98,91.66666666666667
76,85.25
184,94.16666666666667
80,94.08333333333333
76,98.08333333333333
92,99.41666666666667
94,98.58333333333333
93,97.91666666666667
96,98.0
129,103.83333333333333
145,105.41666666666667
107,105.83333333333333
160,111.0
110,113.83333333333333
49,102.58333333333333
24,97.91666666666667
34,94.41666666666667
87,94.0
108,95.16666666666667
116,97.08333333333333
80,95.75
126,95.5
80,90.08333333333333
65,86.58333333333333
80,79.91666666666667
127,81.33333333333333
128,87.91666666666667
59,90.83333333333333
83,94.91666666666667
85,94.75
91,93.33333333333333
109,92.75
129,96.83333333333333
172,100.66666666666667
80,100.66666666666667
153,108.0
93,109.08333333333333
94,106.33333333333333
42,99.16666666666667
91,101.83333333333333
46,98.75
73,97.75
122,100.33333333333333
114,100.75
86,97.16666666666667
82,89.66666666666667
107,91.91666666666667
112,88.5
78,87.25
112,88.75
130,96.08333333333333
105,97.25
140,105.08333333333333
97,107.08333333333333
137,108.33333333333333
140,110.5
117,113.08333333333333
203,123.16666666666667
149,126.66666666666667
180,132.33333333333334
141,137.58333333333334
124,138.58333333333334
66,133.25
34,127.33333333333333
40,119.0
74,117.08333333333333
139,117.25
